t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1733002925,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,32.288453,0.024390,135.920343,571.957295,calls/second,milliseconds
1733002930,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,32.049282,0.022440,133.673777,568.788564,calls/second,milliseconds
1733002935,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,31.813964,0.020645,131.464344,565.637389,calls/second,milliseconds
1733002940,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,31.580904,0.018995,129.291430,562.503672,calls/second,milliseconds
1733002945,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,31.352840,0.017476,127.154430,559.387316,calls/second,milliseconds
1733002950,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,31.127198,0.016079,125.052752,556.288226,calls/second,milliseconds
1733002955,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,30.904823,0.014793,122.985812,553.206304,calls/second,milliseconds
1733002960,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,30.685453,0.013610,120.953035,550.141457,calls/second,milliseconds
1733002965,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,30.469426,0.012522,118.953858,547.093590,calls/second,milliseconds
1733002970,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,30.255867,0.011521,116.987723,544.062608,calls/second,milliseconds
1733002975,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,30.046414,0.010600,115.054086,541.048419,calls/second,milliseconds
1733002980,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,29.839082,0.009752,113.152409,538.050928,calls/second,milliseconds
1733002985,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,29.635059,0.008972,111.282165,535.070044,calls/second,milliseconds
1733002990,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,29.433367,0.008255,109.442832,532.105675,calls/second,milliseconds
1733002995,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,29.234535,0.007595,107.633901,529.157729,calls/second,milliseconds
1733003000,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,29.037768,0.006988,105.854869,526.226114,calls/second,milliseconds
1733003005,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,28.844664,0.006429,104.105242,523.310742,calls/second,milliseconds
1733003010,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,28.653192,0.005915,102.384534,520.411521,calls/second,milliseconds
1733003015,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,28.465136,0.005442,100.692267,517.528362,calls/second,milliseconds
1733003020,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,28.278872,0.005007,99.027970,514.661176,calls/second,milliseconds
1733003025,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,28.094999,0.004607,97.391181,511.809875,calls/second,milliseconds
1733003030,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,27.913792,0.004238,95.781447,508.974370,calls/second,milliseconds
1733003035,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,27.734715,0.003899,94.198319,506.154575,calls/second,milliseconds
1733003040,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,27.558374,0.003588,92.641357,503.350402,calls/second,milliseconds
1733003045,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,27.383861,0.003301,91.110130,500.561764,calls/second,milliseconds
1733003050,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,27.211580,0.003037,89.604212,497.788576,calls/second,milliseconds
1733003055,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,27.041782,0.002794,88.123185,495.030751,calls/second,milliseconds
1733003060,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,26.873460,0.002571,86.666637,492.288206,calls/second,milliseconds
1733003065,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,26.707861,0.002365,85.234163,489.560854,calls/second,milliseconds
1733003070,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,26.543660,0.002176,83.825367,486.848613,calls/second,milliseconds
1733003075,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,26.382181,0.002002,82.439855,484.151397,calls/second,milliseconds
1733003080,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,26.222083,0.001842,81.077244,481.469125,calls/second,milliseconds
1733003085,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,26.064063,0.001695,79.737155,478.801713,calls/second,milliseconds
1733003090,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,25.907851,0.001559,78.419216,476.149079,calls/second,milliseconds
1733003095,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,25.753837,0.001435,77.123060,473.511140,calls/second,milliseconds
1733003100,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,25.601475,0.001320,75.848328,470.887817,calls/second,milliseconds
1733003105,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,25.450935,0.001214,74.594666,468.279027,calls/second,milliseconds
1733003110,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,25.301906,0.001117,73.361724,465.684690,calls/second,milliseconds
1733003115,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,25.154820,0.001028,72.149162,463.104726,calls/second,milliseconds
1733003120,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,25.009617,0.000946,70.956641,460.539055,calls/second,milliseconds
1733003125,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,24.865589,0.000870,69.783831,457.987599,calls/second,milliseconds
1733003130,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,24.723695,0.000801,68.630406,455.450278,calls/second,milliseconds
1733003135,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,24.582938,0.000737,67.496045,452.927014,calls/second,milliseconds
1733003140,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,24.444338,0.000678,66.380433,450.417730,calls/second,milliseconds
1733003145,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,24.306927,0.000623,65.283261,447.922347,calls/second,milliseconds
1733003150,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,24.171017,0.000574,64.204224,445.440789,calls/second,milliseconds
1733003155,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,24.036957,0.000528,63.143021,442.972979,calls/second,milliseconds
1733003160,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,23.904095,0.000486,62.099359,440.518842,calls/second,milliseconds
1733003165,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,23.772835,0.000447,61.072947,438.078300,calls/second,milliseconds
1733003170,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,23.642774,0.000411,60.063500,435.651280,calls/second,milliseconds
1733003175,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,23.514014,0.000378,59.070738,433.237706,calls/second,milliseconds
1733003180,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,23.386997,0.000348,58.094384,430.837503,calls/second,milliseconds
1733003185,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,23.261246,0.000320,57.134168,428.450598,calls/second,milliseconds
1733003190,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,23.137085,0.000294,56.189824,426.076916,calls/second,milliseconds
1733003195,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,23.013769,0.000271,55.261088,423.716385,calls/second,milliseconds
1733003200,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,22.892133,0.000249,54.347702,421.368932,calls/second,milliseconds
1733003205,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,22.771366,0.000229,53.449414,419.034484,calls/second,milliseconds
1733003210,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,22.652410,0.000211,52.565973,416.712970,calls/second,milliseconds
1733003215,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,22.534606,0.000194,51.697133,414.404316,calls/second,milliseconds
1733003220,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,22.417695,0.000179,50.842655,412.108453,calls/second,milliseconds
1733003225,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,22.301914,0.000164,50.002300,409.825310,calls/second,milliseconds
1733003230,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,22.187665,0.000151,49.175834,407.554815,calls/second,milliseconds
1733003235,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,22.074355,0.000139,48.363029,405.296900,calls/second,milliseconds
1733003240,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.962408,0.000128,47.563659,403.051493,calls/second,milliseconds
1733003245,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.851446,0.000118,46.777501,400.818527,calls/second,milliseconds
1733003250,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.741826,0.000108,46.004337,398.597931,calls/second,milliseconds
1733003255,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.633153,0.000100,45.243952,396.389638,calls/second,milliseconds
1733003260,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.525502,0.000092,44.496135,394.193579,calls/second,milliseconds
1733003265,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.418808,0.000084,43.760679,392.009687,calls/second,milliseconds
1733003270,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.313274,0.000078,43.037378,389.837894,calls/second,milliseconds
1733003275,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.208814,0.000071,42.326033,387.678133,calls/second,milliseconds
1733003280,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.105477,0.000066,41.626445,385.530337,calls/second,milliseconds
1733003285,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,21.002811,0.000060,40.938421,383.394440,calls/second,milliseconds
1733003290,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.901372,0.000056,40.261768,381.270377,calls/second,milliseconds
1733003295,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.800759,0.000051,39.596299,379.158081,calls/second,milliseconds
1733003300,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.701315,0.000047,38.941830,377.057487,calls/second,milliseconds
1733003305,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.602927,0.000043,38.298178,374.968532,calls/second,milliseconds
1733003310,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.505117,0.000040,37.665165,372.891149,calls/second,milliseconds
1733003315,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.408590,0.000037,37.042615,370.825275,calls/second,milliseconds
1733003320,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.312613,0.000034,36.430354,368.770847,calls/second,milliseconds
1733003325,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.217762,0.000031,35.828213,366.727800,calls/second,milliseconds
1733003330,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.123547,0.000029,35.236025,364.696073,calls/second,milliseconds
1733003335,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,20.030379,0.000026,34.653625,362.675601,calls/second,milliseconds
1733003340,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.938079,0.000024,34.080851,360.666323,calls/second,milliseconds
1733003345,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.846784,0.000022,33.517544,358.668177,calls/second,milliseconds
1733003350,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.756094,0.000020,32.963548,356.681101,calls/second,milliseconds
1733003355,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.666343,0.000019,32.418708,354.705033,calls/second,milliseconds
1733003360,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.577422,0.000017,31.882874,352.739913,calls/second,milliseconds
1733003365,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.488999,0.000016,31.355896,350.785680,calls/second,milliseconds
1733003370,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.401673,0.000015,30.837629,348.842274,calls/second,milliseconds
1733003375,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.315166,0.000013,30.327928,346.909635,calls/second,milliseconds
1733003380,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.229254,0.000012,29.826651,344.987703,calls/second,milliseconds
1733003385,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.144199,0.000011,29.333660,343.076419,calls/second,milliseconds
1733003390,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,19.059829,0.000011,28.848817,341.175723,calls/second,milliseconds
1733003395,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.976275,0.000010,28.371988,339.285558,calls/second,milliseconds
1733003400,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.893322,0.000009,27.903041,337.405864,calls/second,milliseconds
1733003405,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.811084,0.000008,27.441844,335.536585,calls/second,milliseconds
1733003410,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.729695,0.000008,26.988270,333.677661,calls/second,milliseconds
1733003415,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.649125,0.000007,26.542193,331.829036,calls/second,milliseconds
1733003420,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.569078,0.000006,26.103489,329.990653,calls/second,milliseconds
1733003425,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.489679,0.000006,25.672037,328.162454,calls/second,milliseconds
1733003430,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.410824,0.000005,25.247715,326.344384,calls/second,milliseconds
1733003435,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.332842,0.000005,24.830407,324.536387,calls/second,milliseconds
1733003440,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.255484,0.000005,24.419997,322.738406,calls/second,milliseconds
1733003445,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.178882,0.000004,24.016370,320.950386,calls/second,milliseconds
1733003450,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.102859,0.000004,23.619414,319.172272,calls/second,milliseconds
1733003455,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,18.027421,0.000004,23.229019,317.404009,calls/second,milliseconds
1733003460,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.952533,0.000003,22.845077,315.645543,calls/second,milliseconds
1733003465,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.878321,0.000003,22.467482,313.896819,calls/second,milliseconds
1733003470,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.804760,0.000003,22.096127,312.157783,calls/second,milliseconds
1733003475,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.731705,0.000003,21.730910,310.428381,calls/second,milliseconds
1733003480,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.659362,0.000002,21.371730,308.708561,calls/second,milliseconds
1733003485,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.587531,0.000002,21.018486,306.998268,calls/second,milliseconds
1733003490,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.516365,0.000002,20.671081,305.297451,calls/second,milliseconds
1733003495,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.445849,0.000002,20.329418,303.606057,calls/second,milliseconds
1733003500,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.375747,0.000002,19.993402,301.924033,calls/second,milliseconds
1733003505,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.306182,0.000002,19.662940,300.251328,calls/second,milliseconds
1733003510,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.237281,0.000001,19.337941,298.587890,calls/second,milliseconds
1733003515,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.168930,0.000001,19.018313,296.933668,calls/second,milliseconds
1733003520,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.101020,0.000001,18.703967,295.288610,calls/second,milliseconds
1733003525,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,17.033635,0.000001,18.394818,293.652666,calls/second,milliseconds
1733003530,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.966793,0.000001,18.090778,292.025786,calls/second,milliseconds
1733003535,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.900521,0.000001,17.791764,290.407919,calls/second,milliseconds
1733003540,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.834808,0.000001,17.497692,288.799015,calls/second,milliseconds
1733003545,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.769502,0.000001,17.208481,287.199024,calls/second,milliseconds
1733003550,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.704870,0.000001,16.924050,285.607898,calls/second,milliseconds
1733003555,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.640502,0.000001,16.644320,284.025587,calls/second,milliseconds
1733003560,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.576889,0.000001,16.369213,282.452042,calls/second,milliseconds
1733003565,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.513490,0.000001,16.098654,280.887215,calls/second,milliseconds
1733003570,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.450845,0.000001,15.832567,279.331057,calls/second,milliseconds
1733003575,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.388451,0.000000,15.570877,277.783520,calls/second,milliseconds
1733003580,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.326633,0.000000,15.313513,276.244557,calls/second,milliseconds
1733003585,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.265246,0.000000,15.060403,274.714121,calls/second,milliseconds
1733003590,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.204224,0.000000,14.811477,273.192163,calls/second,milliseconds
1733003595,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.143893,0.000000,14.566665,271.678637,calls/second,milliseconds
1733003600,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.083724,0.000000,14.325899,270.173496,calls/second,milliseconds
1733003605,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,16.024252,0.000000,14.089112,268.676693,calls/second,milliseconds
1733003610,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.965067,0.000000,13.856240,267.188184,calls/second,milliseconds
1733003615,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.906407,0.000000,13.627216,265.707921,calls/second,milliseconds
1733003620,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.848148,0.000000,13.401978,264.235858,calls/second,milliseconds
1733003625,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.790386,0.000000,13.180463,262.771951,calls/second,milliseconds
1733003630,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.732801,0.000000,12.962609,261.316155,calls/second,milliseconds
1733003635,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.675959,0.000000,12.748356,259.868424,calls/second,milliseconds
1733003640,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.619309,0.000000,12.537644,258.428713,calls/second,milliseconds
1733003645,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.563148,0.000000,12.330415,256.996979,calls/second,milliseconds
1733003650,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.507277,0.000000,12.126611,255.573176,calls/second,milliseconds
1733003655,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.451899,0.000000,11.926176,254.157262,calls/second,milliseconds
1733003660,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.396889,0.000000,11.729054,252.749192,calls/second,milliseconds
1733003665,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.342337,0.000000,11.535190,251.348923,calls/second,milliseconds
1733003670,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.288057,0.000000,11.344530,249.956412,calls/second,milliseconds
1733003675,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.234242,0.000000,11.157021,248.571616,calls/second,milliseconds
1733003680,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.180845,0.000000,10.972612,247.194491,calls/second,milliseconds
1733003685,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.127779,0.000000,10.791250,245.824996,calls/second,milliseconds
1733003690,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.074868,0.000000,10.612887,244.463088,calls/second,milliseconds
1733003695,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,15.022700,0.000000,10.437471,243.108726,calls/second,milliseconds
1733003700,21632,61.731700,0.087865,0.003499,1.924732,0.017900,0.039775,0.079666,0.104704,0.119722,59.952344,14.970660,0.000000,10.264955,241.761866,calls/second,milliseconds
